episode,epsilon_is,push_p10_is,push_p10_nois,push_p20_is,push_p20_nois,push_p30_is,push_p30_nois
4881,-19,-48,-80,-505,-161,-505,-61
4882,-22,-94,-143,-116,-143,-505,-398
4883,-23,-78,-64,-505,-95,-505,-57
4884,-32,-103,-103,-505,-155,-505,-29
4885,-18,-23,-21,-505,-165,-505,-505
4886,-29,-58,-91,-505,-31,-505,-139
4887,-19,-167,-54,-505,-57,-505,-505
4888,-28,-245,-48,-505,-48,-505,-53
4889,-24,-109,-52,-505,-105,-505,-505
4890,-25,-113,-21,-505,-31,-505,-505
4891,-31,-43,-27,-505,-130,-505,-505
4892,-23,-244,-70,-505,-88,-505,-75
4893,-22,-285,-108,-505,-69,-505,-489
4894,-22,-60,-22,-505,-145,-505,-73
4895,-38,-62,-104,-505,-57,-505,-386
4896,-33,-148,-32,-505,-171,-505,-505
4897,-25,-180,-46,-505,-194,-505,-31
4898,-24,-207,-35,-505,-282,-505,-420
4899,-35,-313,-40,-505,-246,-505,-314
4900,-27,-57,-101,-505,-47,-505,-88
4901,-40,-109,-87,-505,-186,-505,-505
4902,-28,-95,-22,-505,-46,-505,-505
4903,-22,-87,-25,-505,-243,-505,-159
4904,-23,-73,-67,-505,-151,-505,-36
4905,-19,-44,-122,-505,-106,-505,-204
4906,-66,-22,-121,-505,-165,-505,-71
4907,-38,-73,-134,-505,-186,-505,-80
4908,-26,-36,-27,-505,-320,-505,-104
4909,-33,-24,-73,-505,-283,-505,-429
4910,-34,-67,-160,-505,-207,-505,-65
4911,-54,-24,-63,-505,-370,-505,-505
4912,-58,-66,-76,-505,-26,-505,-148
4913,-22,-40,-52,-505,-109,-505,-505
4914,-52,-68,-283,-505,-98,-505,-87
4915,-31,-95,-44,-505,-42,-505,-505
4916,-25,-86,-59,-505,-151,-505,-333
4917,-27,-27,-21,-505,-29,-505,-311
4918,-48,-23,-54,-505,-138,-505,-348
4919,-30,-24,-20,-505,-348,-505,-505
4920,-38,-72,-110,-505,-118,-505,-119
4921,-24,-50,-27,-505,-23,-505,-505
4922,-23,-280,-48,-505,-19,-505,-172
4923,-26,-35,-40,-505,-192,-505,-505
4924,-23,-29,-235,-505,-40,-505,-372
4925,-25,-46,-62,-505,-123,-505,-186
4926,-21,-71,-77,-505,-59,-505,-174
4927,-61,-49,-118,-505,-112,-505,-40
4928,-24,-129,-28,-505,-87,-505,-62
4929,-24,-218,-52,-505,-102,-505,-338
4930,-26,-287,-95,-505,-32,-505,-36
4931,-21,-29,-21,-505,-126,-505,-310
4932,-125,-101,-28,-74,-156,-505,-79
4933,-25,-234,-82,-505,-41,-505,-195
4934,-23,-17,-68,-505,-36,-505,-227
4935,-23,-28,-40,-505,-154,-505,-486
4936,-24,-106,-25,-505,-55,-505,-27
4937,-24,-128,-20,-505,-191,-505,-127
4938,-19,-32,-52,-505,-197,-505,-190
4939,-23,-23,-89,-505,-29,-505,-308
4940,-50,-46,-29,-505,-36,-505,-288
4941,-47,-151,-21,-505,-271,-505,-110
4942,-26,-35,-63,-505,-34,-505,-260
4943,-35,-86,-54,-505,-40,-505,-30
4944,-22,-172,-32,-505,-30,-505,-336
4945,-25,-31,-24,-505,-43,-505,-158
4946,-66,-113,-45,-505,-90,-505,-168
4947,-47,-64,-73,-117,-382,-505,-51
4948,-24,-17,-29,-505,-124,-505,-92
4949,-60,-221,-55,-505,-34,-505,-208
4950,-35,-125,-22,-505,-250,-505,-230
4951,-25,-331,-21,-505,-72,-505,-505
4952,-32,-39,-55,-505,-25,-505,-305
4953,-44,-37,-44,-495,-50,-505,-505
4954,-26,-20,-102,-505,-127,-505,-422
4955,-24,-85,-105,-38,-57,-505,-505
4956,-25,-19,-47,-63,-171,-505,-505
4957,-32,-21,-94,-505,-179,-505,-307
4958,-52,-203,-38,-80,-108,-505,-505
4959,-31,-60,-84,-505,-101,-505,-96
4960,-22,-451,-43,-505,-233,-505,-505
4961,-95,-120,-28,-505,-171,-505,-176
4962,-26,-62,-26,-259,-62,-505,-505
4963,-28,-63,-26,-505,-57,-505,-162
4964,-28,-28,-26,-505,-23,-505,-405
4965,-34,-63,-40,-505,-142,-505,-505
4966,-106,-183,-33,-505,-18,-505,-70
4967,-24,-92,-182,-505,-135,-505,-202
4968,-21,-35,-46,-262,-97,-505,-347
4969,-23,-33,-29,-505,-62,-505,-478
4970,-24,-113,-93,-361,-120,-505,-505
4971,-38,-29,-77,-505,-53,-505,-505
4972,-27,-96,-44,-505,-25,-505,-17
4973,-42,-53,-53,-505,-83,-505,-62
4974,-22,-150,-206,-505,-141,-505,-328
4975,-35,-75,-29,-505,-43,-505,-133
4976,-24,-62,-21,-502,-85,-505,-177
4977,-25,-40,-149,-505,-42,-505,-150
4978,-45,-22,-75,-505,-22,-505,-236
4979,-70,-55,-22,-505,-129,-505,-32
4980,-64,-34,-21,-505,-28,-505,-229
4981,-36,-342,-25,-505,-75,-505,-28
4982,-26,-74,-88,-505,-41,-505,-49
4983,-36,-52,-49,-505,-114,-505,-231
4984,-23,-43,-26,-505,-47,-505,-75
4985,-29,-185,-22,-505,-105,-505,-505
4986,-22,-92,-21,-269,-145,-505,-177
4987,-52,-34,-22,-141,-207,-505,-505
4988,-23,-42,-56,-505,-30,-505,-505
4989,-25,-59,-43,-505,-149,-505,-176
4990,-39,-29,-56,-505,-111,-505,-276
4991,-26,-63,-26,-505,-21,-505,-505
4992,-22,-58,-67,-505,-250,-505,-46
4993,-41,-52,-159,-505,-317,-505,-135
4994,-32,-24,-61,-505,-190,-505,-154
4995,-25,-20,-160,-505,-93,-505,-123
4996,-34,-69,-34,-505,-245,-505,-505
4997,-32,-157,-24,-505,-143,-505,-505
4998,-66,-213,-34,-505,-159,-505,-123
4999,-36,-134,-80,-505,-81,-505,-130
5000,-22,-48,-56,-505,-435,-505,-505
5001,-32,-49,-50,-505,-113,-505,-256
5002,-74,-95,-46,-49,-106,-505,-113
5003,-27,-105,-58,-349,-129,-505,-505
5004,-35,-60,-80,-505,-505,-505,-505
5005,-28,-97,-69,-505,-94,-505,-505
5006,-58,-37,-48,-505,-79,-505,-85
5007,-22,-61,-56,-488,-120,-505,-505
5008,-63,-21,-20,-275,-132,-505,-29
5009,-22,-50,-82,-505,-79,-505,-92
5010,-22,-39,-26,-505,-151,-505,-237
5011,-29,-228,-162,-505,-64,-505,-222
5012,-25,-35,-31,-505,-55,-505,-437
5013,-22,-92,-168,-35,-23,-505,-240
5014,-36,-161,-25,-405,-85,-505,-409
5015,-37,-317,-26,-505,-31,-505,-210
5016,-22,-83,-170,-505,-213,-505,-505
5017,-24,-39,-23,-227,-62,-505,-77
5018,-23,-35,-29,-505,-201,-505,-505
5019,-93,-77,-29,-505,-47,-505,-505
5020,-27,-95,-30,-505,-98,-505,-51
5021,-28,-42,-26,-505,-247,-505,-178
5022,-25,-415,-44,-505,-39,-505,-505
5023,-28,-26,-101,-505,-115,-505,-278
5024,-30,-23,-36,-505,-45,-505,-279
5025,-30,-58,-53,-454,-64,-505,-172
5026,-25,-124,-22,-505,-36,-505,-71
5027,-35,-52,-44,-505,-144,-505,-46
5028,-52,-161,-26,-505,-349,-505,-140
5029,-30,-93,-24,-505,-261,-505,-125
5030,-26,-53,-143,-505,-118,-505,-505
5031,-50,-136,-51,-505,-51,-505,-141
5032,-20,-24,-104,-505,-89,-505,-277
5033,-29,-31,-46,-505,-61,-505,-95
5034,-34,-19,-56,-505,-44,-505,-505
5035,-32,-149,-109,-505,-179,-505,-375
5036,-25,-47,-48,-505,-38,-505,-505
5037,-77,-56,-46,-505,-294,-505,-52
5038,-22,-68,-47,-505,-30,-505,-37
5039,-37,-146,-79,-505,-79,-505,-96
5040,-27,-74,-70,-505,-22,-505,-116
5041,-24,-26,-129,-505,-505,-505,-505
5042,-27,-22,-47,-505,-161,-505,-116
5043,-26,-19,-43,-505,-95,-505,-50
5044,-95,-73,-38,-188,-140,-505,-27
5045,-21,-169,-49,-505,-274,-505,-378
5046,-36,-252,-24,-505,-84,-505,-260
5047,-38,-65,-80,-505,-391,-505,-101
5048,-22,-28,-37,-505,-373,-505,-162
5049,-26,-100,-26,-505,-41,-505,-54
5050,-23,-49,-69,-505,-48,-505,-48
5051,-36,-150,-30,-505,-184,-505,-137
5052,-24,-24,-23,-505,-52,-505,-370
5053,-58,-59,-71,-505,-39,-505,-140
5054,-22,-62,-34,-505,-174,-505,-64
5055,-27,-41,-30,-505,-81,-505,-141
5056,-25,-31,-36,-505,-148,-505,-505
5057,-42,-69,-68,-505,-72,-505,-39
5058,-23,-35,-118,-505,-172,-505,-98
5059,-56,-67,-25,-505,-135,-505,-22
5060,-25,-53,-35,-505,-505,-505,-61
5061,-78,-126,-51,-505,-125,-505,-265
5062,-30,-312,-39,-505,-27,-505,-505
5063,-23,-54,-44,-505,-100,-505,-110
5064,-22,-91,-49,-505,-84,-505,-25
5065,-21,-335,-18,-154,-31,-505,-252
5066,-24,-325,-26,-505,-68,-505,-105
5067,-30,-156,-66,-505,-37,-505,-341
5068,-28,-135,-33,-402,-164,-505,-48
5069,-28,-147,-137,-73,-106,-505,-108
5070,-34,-76,-80,-161,-123,-505,-137
5071,-41,-59,-103,-505,-42,-505,-46
5072,-25,-37,-23,-505,-62,-505,-432
5073,-24,-39,-22,-505,-101,-505,-155
5074,-23,-52,-28,-505,-119,-505,-183
5075,-26,-43,-85,-505,-296,-505,-320
5076,-28,-19,-26,-505,-76,-505,-505
5077,-57,-24,-40,-360,-107,-505,-29
5078,-21,-20,-65,-505,-28,-505,-24
5079,-39,-103,-38,-505,-289,-505,-274
5080,-34,-69,-174,-505,-214,-505,-505
5081,-24,-49,-63,-225,-92,-505,-344
5082,-28,-92,-24,-82,-22,-505,-140
5083,-26,-250,-70,-505,-102,-505,-505
5084,-27,-214,-140,-505,-101,-505,-201
5085,-38,-35,-42,-505,-48,-505,-172
5086,-19,-27,-39,-505,-33,-505,-178
5087,-25,-131,-83,-505,-58,-505,-75
5088,-72,-74,-27,-505,-274,-505,-320
5089,-24,-21,-32,-505,-41,-505,-36
5090,-22,-39,-49,-505,-130,-505,-37
5091,-50,-52,-42,-505,-244,-505,-160
5092,-22,-34,-72,-505,-25,-505,-424
5093,-24,-65,-23,-505,-96,-505,-255
5094,-22,-363,-46,-505,-102,-505,-33
5095,-21,-183,-21,-505,-241,-505,-218
5096,-53,-63,-24,-505,-245,-505,-68
5097,-24,-152,-25,-505,-22,-505,-208
5098,-45,-112,-17,-505,-174,-505,-272
5099,-27,-113,-61,-505,-47,-505,-312
5100,-41,-138,-48,-505,-131,-505,-44
5101,-57,-58,-103,-505,-202,-505,-504
5102,-25,-40,-77,-505,-65,-505,-120
5103,-25,-52,-47,-505,-225,-505,-144
5104,-22,-104,-17,-505,-69,-505,-64
5105,-24,-91,-24,-505,-123,-505,-505
5106,-20,-43,-40,-505,-43,-505,-505
5107,-25,-124,-78,-505,-54,-505,-110
5108,-42,-71,-31,-505,-97,-505,-154
5109,-22,-89,-200,-505,-354,-505,-91
5110,-46,-257,-49,-505,-19,-505,-40
5111,-53,-190,-44,-505,-248,-505,-161
5112,-22,-119,-23,-505,-49,-505,-141
5113,-22,-207,-30,-505,-184,-505,-236
5114,-26,-173,-66,-505,-123,-505,-66
5115,-22,-149,-22,-505,-36,-505,-505
5116,-21,-75,-49,-505,-52,-505,-44
5117,-21,-88,-63,-505,-148,-505,-505
5118,-22,-172,-33,-505,-230,-505,-505
5119,-27,-156,-29,-505,-60,-505,-18
5120,-53,-34,-18,-505,-61,-505,-397
5121,-38,-95,-67,-505,-99,-505,-187
5122,-35,-87,-38,-505,-27,-505,-61
5123,-21,-157,-36,-505,-48,-505,-79
5124,-22,-62,-47,-505,-41,-505,-505
5125,-28,-141,-63,-505,-40,-505,-505
5126,-65,-24,-24,-505,-100,-505,-127
5127,-58,-122,-27,-505,-66,-505,-505
5128,-21,-256,-25,-505,-24,-505,-505
5129,-38,-161,-37,-505,-94,-505,-308
5130,-20,-20,-62,-505,-154,-505,-420
5131,-27,-100,-95,-505,-106,-505,-505
5132,-23,-100,-200,-505,-88,-505,-118
5133,-23,-68,-25,-505,-164,-505,-378
5134,-39,-47,-88,-505,-30,-505,-492
5135,-23,-90,-53,-505,-125,-505,-45
5136,-19,-92,-49,-505,-106,-505,-87
5137,-35,-90,-34,-505,-124,-505,-156
5138,-19,-69,-43,-505,-39,-505,-505
5139,-21,-49,-142,-355,-36,-505,-372
5140,-34,-183,-46,-505,-99,-505,-169
5141,-24,-75,-170,-505,-101,-505,-127
5142,-19,-68,-91,-505,-26,-505,-301
5143,-37,-97,-21,-505,-58,-505,-505
5144,-20,-48,-120,-505,-117,-505,-132
5145,-23,-128,-64,-505,-38,-505,-55
5146,-22,-31,-103,-505,-170,-505,-164
5147,-26,-51,-33,-505,-99,-505,-213
5148,-22,-25,-25,-505,-39,-505,-505
5149,-57,-81,-119,-505,-294,-505,-505
5150,-20,-371,-33,-505,-469,-505,-162
5151,-19,-20,-243,-505,-33,-505,-250
5152,-19,-36,-29,-505,-20,-505,-55
5153,-20,-21,-24,-177,-130,-505,-69
5154,-23,-116,-108,-505,-43,-505,-505
5155,-23,-145,-45,-505,-191,-505,-285
5156,-22,-138,-58,-505,-70,-505,-219
5157,-20,-72,-32,-505,-300,-505,-39
5158,-44,-49,-47,-505,-115,-505,-41
5159,-48,-187,-73,-505,-118,-505,-287
5160,-25,-30,-35,-505,-82,-505,-100
5161,-23,-20,-47,-505,-37,-505,-45
5162,-24,-227,-30,-505,-74,-505,-47
5163,-32,-69,-86,-505,-32,-505,-69
5164,-23,-90,-45,-505,-78,-505,-316
5165,-21,-62,-23,-505,-103,-505,-505
5166,-19,-135,-48,-505,-35,-505,-362
5167,-22,-135,-20,-505,-85,-505,-505
5168,-20,-111,-60,-505,-41,-505,-505
5169,-21,-139,-68,-505,-82,-505,-309
5170,-36,-23,-24,-505,-87,-505,-127
5171,-25,-39,-53,-505,-86,-505,-134
5172,-32,-36,-34,-505,-50,-505,-505
5173,-24,-132,-30,-505,-40,-505,-470
5174,-22,-36,-59,-505,-103,-505,-92
5175,-21,-29,-29,-505,-316,-505,-60
5176,-23,-31,-98,-505,-157,-505,-103
5177,-26,-84,-26,-505,-91,-505,-505
5178,-23,-51,-125,-505,-54,-505,-160
5179,-23,-142,-114,-505,-73,-505,-24
5180,-21,-246,-18,-505,-67,-505,-505
5181,-37,-46,-93,-505,-63,-505,-505
5182,-22,-84,-27,-505,-31,-505,-505
5183,-20,-79,-30,-505,-23,-505,-27
5184,-50,-86,-32,-505,-62,-505,-445
5185,-19,-56,-29,-505,-87,-505,-505
5186,-19,-41,-81,-505,-31,-505,-22
5187,-19,-49,-115,-505,-89,-505,-505
5188,-22,-21,-76,-505,-138,-505,-505
5189,-20,-42,-26,-505,-84,-505,-122
5190,-23,-35,-41,-422,-74,-505,-62
5191,-19,-32,-34,-505,-49,-505,-505
5192,-22,-69,-21,-505,-168,-505,-58
5193,-24,-107,-29,-505,-46,-505,-235
5194,-46,-129,-98,-505,-32,-505,-505
5195,-53,-118,-34,-505,-25,-505,-505
5196,-20,-131,-86,-505,-62,-505,-479
5197,-53,-136,-194,-505,-31,-505,-437
5198,-43,-79,-85,-505,-186,-505,-257
5199,-83,-105,-76,-505,-143,-505,-329
5200,-22,-68,-86,-505,-28,-505,-505
5201,-40,-109,-39,-343,-396,-505,-505
5202,-41,-157,-43,-505,-142,-505,-49
5203,-26,-162,-110,-505,-47,-505,-505
5204,-47,-19,-40,-505,-27,-505,-505
5205,-66,-39,-151,-505,-20,-505,-505
5206,-20,-38,-41,-264,-190,-505,-136
5207,-21,-29,-31,-505,-89,-505,-207
5208,-20,-37,-24,-505,-180,-505,-245
5209,-26,-228,-62,-505,-148,-505,-237
5210,-23,-62,-45,-505,-56,-505,-505
5211,-28,-45,-38,-224,-22,-505,-505
5212,-42,-106,-39,-505,-72,-505,-505
5213,-19,-25,-33,-215,-28,-505,-505
5214,-48,-27,-115,-28,-50,-505,-505
5215,-21,-24,-24,-505,-79,-505,-80
5216,-28,-19,-31,-505,-26,-505,-487
5217,-23,-47,-73,-505,-23,-505,-247
5218,-22,-54,-22,-505,-120,-505,-114
5219,-20,-150,-54,-505,-414,-505,-336
5220,-23,-82,-55,-505,-410,-505,-84
5221,-29,-76,-54,-505,-56,-505,-101
5222,-50,-39,-25,-505,-139,-505,-144
5223,-25,-32,-21,-505,-97,-505,-100
5224,-23,-36,-27,-505,-322,-505,-30
5225,-21,-56,-42,-416,-59,-505,-505
5226,-29,-111,-73,-505,-57,-505,-505
5227,-24,-73,-137,-505,-61,-505,-505
5228,-25,-138,-52,-61,-116,-505,-505
5229,-70,-263,-19,-505,-39,-505,-241
5230,-26,-126,-40,-505,-97,-505,-248
5231,-27,-84,-45,-505,-47,-505,-475
5232,-36,-81,-139,-505,-75,-505,-26
5233,-33,-69,-62,-505,-64,-505,-464
5234,-26,-147,-28,-505,-258,-505,-505
5235,-20,-168,-29,-505,-22,-505,-54
5236,-28,-83,-32,-505,-65,-505,-52
5237,-19,-74,-28,-421,-154,-505,-505
5238,-24,-68,-34,-505,-113,-505,-505
5239,-29,-170,-70,-505,-108,-505,-215
5240,-59,-49,-48,-505,-45,-505,-375
5241,-20,-34,-24,-505,-235,-505,-505
5242,-89,-390,-22,-505,-93,-505,-505
5243,-36,-119,-200,-505,-38,-505,-505
5244,-20,-73,-218,-505,-78,-505,-421
5245,-64,-84,-46,-505,-505,-505,-37
5246,-79,-66,-21,-505,-19,-505,-406
5247,-21,-22,-22,-505,-44,-505,-84
5248,-36,-36,-42,-505,-94,-505,-36
5249,-39,-281,-106,-505,-83,-505,-483
5250,-22,-24,-35,-92,-66,-505,-83
5251,-22,-179,-143,-505,-65,-505,-505
5252,-45,-22,-52,-505,-336,-505,-253
5253,-61,-83,-104,-505,-45,-505,-505
5254,-49,-23,-77,-505,-310,-505,-505
5255,-32,-21,-39,-505,-53,-505,-203
5256,-24,-166,-30,-505,-59,-505,-53
5257,-26,-60,-126,-505,-81,-505,-107
5258,-21,-20,-82,-505,-77,-505,-44
5259,-22,-63,-27,-505,-41,-505,-238
5260,-64,-239,-33,-505,-62,-505,-505
5261,-28,-99,-121,-505,-37,-505,-433
5262,-24,-186,-21,-505,-142,-505,-219
5263,-18,-262,-170,-505,-273,-505,-229
5264,-21,-191,-58,-505,-55,-505,-475
5265,-23,-81,-25,-505,-74,-505,-103
5266,-26,-41,-128,-505,-111,-505,-505
5267,-21,-21,-63,-505,-114,-505,-505
5268,-22,-110,-50,-505,-24,-505,-400
5269,-30,-35,-43,-505,-176,-505,-92
5270,-21,-39,-103,-505,-139,-505,-37
5271,-21,-77,-107,-505,-60,-505,-419
5272,-21,-26,-168,-505,-69,-505,-181
5273,-21,-105,-52,-505,-57,-505,-189
5274,-27,-129,-62,-367,-198,-505,-27
5275,-21,-90,-161,-505,-33,-505,-239
5276,-57,-35,-22,-505,-115,-505,-395
5277,-31,-63,-121,-505,-129,-505,-505
5278,-33,-51,-88,-505,-34,-505,-54
5279,-21,-59,-81,-505,-61,-505,-20
5280,-21,-43,-47,-505,-16,-505,-505
5281,-27,-85,-307,-505,-30,-505,-148
5282,-23,-50,-71,-505,-33,-505,-108
5283,-20,-21,-37,-505,-20,-505,-95
5284,-26,-29,-67,-505,-192,-505,-505
5285,-52,-26,-32,-505,-153,-505,-505
5286,-31,-40,-23,-505,-79,-505,-83
5287,-21,-110,-19,-91,-262,-505,-55
5288,-40,-65,-21,-210,-123,-505,-217
5289,-24,-32,-21,-505,-116,-505,-384
5290,-56,-68,-182,-505,-85,-505,-401
5291,-21,-30,-139,-505,-22,-505,-173
5292,-22,-64,-76,-505,-36,-505,-505
5293,-23,-20,-106,-208,-173,-505,-174
5294,-24,-270,-21,-505,-30,-505,-505
5295,-24,-143,-23,-505,-112,-505,-505
5296,-24,-27,-92,-505,-228,-505,-180
5297,-24,-24,-32,-505,-234,-505,-82
5298,-21,-40,-40,-505,-162,-505,-100
5299,-30,-25,-96,-505,-413,-505,-213
5300,-30,-34,-35,-505,-489,-505,-505
5301,-20,-24,-97,-505,-150,-505,-505
5302,-28,-54,-120,-505,-62,-505,-71
5303,-67,-118,-45,-505,-137,-505,-176
5304,-25,-66,-54,-505,-131,-505,-308
5305,-39,-52,-25,-505,-85,-505,-505
5306,-24,-20,-43,-505,-230,-505,-432
5307,-82,-41,-37,-505,-149,-505,-242
5308,-22,-19,-104,-505,-119,-505,-138
5309,-20,-81,-61,-505,-80,-505,-505
5310,-31,-26,-37,-505,-34,-505,-285
5311,-73,-35,-59,-505,-21,-505,-505
5312,-36,-26,-27,-505,-70,-505,-46
5313,-25,-37,-78,-505,-19,-505,-505
5314,-21,-103,-26,-505,-176,-505,-254
5315,-66,-21,-19,-505,-52,-505,-505
5316,-32,-66,-65,-505,-264,-505,-505
5317,-35,-40,-37,-505,-115,-505,-505
5318,-30,-74,-119,-142,-101,-505,-461
5319,-32,-33,-54,-505,-32,-505,-505
5320,-26,-64,-46,-505,-157,-505,-505
5321,-22,-22,-80,-437,-32,-505,-505
5322,-22,-52,-23,-505,-46,-505,-505
5323,-24,-125,-26,-505,-21,-505,-163
5324,-22,-63,-21,-505,-105,-505,-505
5325,-27,-131,-124,-116,-21,-505,-505
5326,-20,-22,-18,-178,-114,-505,-505
5327,-40,-130,-18,-505,-83,-505,-222
5328,-39,-138,-75,-505,-193,-505,-85
5329,-24,-69,-36,-505,-137,-505,-505
5330,-22,-61,-36,-505,-438,-505,-215
5331,-42,-49,-30,-505,-44,-505,-61
5332,-29,-84,-65,-505,-114,-505,-180
5333,-29,-204,-23,-505,-22,-505,-280
5334,-47,-67,-21,-505,-93,-505,-277
5335,-22,-147,-30,-505,-80,-505,-505
5336,-24,-43,-43,-505,-130,-505,-422
5337,-25,-226,-18,-505,-85,-505,-505
5338,-23,-93,-31,-505,-444,-505,-155
5339,-33,-22,-53,-505,-120,-505,-291
5340,-25,-81,-24,-505,-31,-505,-88
5341,-24,-163,-18,-378,-133,-505,-245
5342,-43,-92,-73,-279,-87,-505,-253
5343,-41,-19,-82,-505,-107,-505,-181
5344,-22,-46,-38,-505,-80,-505,-193
5345,-22,-72,-25,-505,-137,-505,-163
5346,-24,-36,-82,-505,-27,-505,-320
5347,-32,-155,-154,-505,-202,-505,-94
5348,-20,-38,-149,-505,-82,-505,-470
5349,-36,-39,-34,-505,-62,-505,-505
5350,-35,-27,-28,-505,-162,-505,-39
5351,-20,-20,-49,-505,-30,-505,-54
5352,-26,-37,-31,-505,-162,-505,-27
5353,-131,-20,-61,-505,-267,-505,-476
5354,-45,-48,-57,-505,-78,-505,-66
5355,-34,-22,-19,-505,-87,-505,-505
5356,-34,-65,-45,-505,-75,-505,-54
5357,-35,-23,-93,-505,-202,-505,-219
5358,-23,-254,-28,-505,-189,-505,-223
5359,-27,-148,-35,-407,-214,-505,-131
5360,-23,-27,-188,-374,-128,-505,-213
5361,-31,-225,-46,-215,-505,-505,-505
5362,-23,-91,-33,-505,-354,-505,-505
5363,-39,-57,-36,-505,-233,-505,-127
5364,-23,-152,-42,-505,-38,-505,-178
5365,-33,-71,-53,-505,-113,-505,-97
5366,-58,-46,-21,-93,-80,-505,-505
5367,-23,-56,-36,-505,-56,-505,-470
5368,-32,-68,-128,-505,-85,-505,-170
5369,-24,-19,-117,-505,-44,-505,-83
5370,-20,-201,-109,-505,-121,-505,-116
5371,-25,-73,-23,-505,-67,-505,-44
5372,-36,-131,-24,-505,-405,-505,-319
5373,-26,-53,-20,-505,-473,-505,-161
5374,-25,-61,-37,-505,-96,-505,-20
5375,-55,-24,-32,-505,-43,-505,-261
5376,-45,-250,-22,-505,-272,-505,-207
5377,-57,-168,-46,-505,-190,-505,-319
5378,-31,-64,-21,-505,-179,-505,-256
5379,-46,-108,-17,-505,-350,-505,-211
5380,-24,-61,-37,-505,-27,-505,-90
5381,-38,-88,-28,-505,-330,-505,-505
5382,-31,-100,-20,-316,-38,-505,-505
5383,-29,-27,-18,-82,-52,-505,-42
5384,-81,-23,-90,-480,-149,-505,-350
5385,-29,-127,-35,-505,-59,-505,-505
5386,-21,-83,-28,-434,-26,-505,-505
5387,-26,-73,-20,-505,-143,-505,-505
5388,-25,-36,-46,-296,-175,-505,-248
5389,-129,-156,-63,-91,-56,-505,-505
5390,-102,-85,-67,-505,-303,-505,-505
5391,-31,-22,-22,-505,-77,-505,-505
5392,-44,-61,-56,-505,-40,-505,-282
5393,-53,-27,-119,-505,-92,-505,-253
5394,-26,-52,-70,-505,-400,-505,-505
5395,-21,-42,-33,-505,-36,-505,-347
5396,-24,-21,-49,-505,-64,-505,-133
5397,-27,-85,-39,-73,-143,-505,-407
5398,-22,-160,-22,-505,-252,-505,-110
5399,-24,-64,-24,-505,-82,-505,-57
5400,-64,-163,-76,-505,-157,-505,-21
5401,-23,-153,-28,-505,-41,-505,-129
5402,-29,-37,-104,-505,-103,-505,-453
5403,-24,-79,-44,-505,-51,-505,-121
5404,-23,-36,-48,-505,-51,-505,-505
5405,-56,-143,-50,-505,-49,-505,-108
5406,-62,-250,-27,-505,-96,-505,-29
5407,-66,-65,-26,-220,-33,-505,-92
5408,-40,-23,-50,-505,-111,-505,-167
5409,-27,-52,-77,-505,-46,-505,-64
5410,-34,-36,-80,-505,-62,-505,-53
5411,-39,-22,-40,-505,-19,-505,-505
5412,-25,-85,-112,-505,-72,-505,-38
5413,-23,-53,-73,-487,-46,-505,-119
5414,-52,-187,-55,-505,-22,-505,-87
5415,-25,-109,-24,-505,-50,-505,-278
5416,-54,-36,-101,-505,-19,-505,-51
5417,-52,-21,-40,-505,-72,-505,-142
5418,-23,-49,-25,-505,-40,-505,-505
5419,-27,-91,-47,-505,-41,-505,-46
5420,-24,-147,-25,-505,-71,-505,-106
5421,-24,-40,-63,-505,-65,-505,-272
5422,-25,-29,-51,-505,-98,-505,-406
5423,-23,-32,-240,-505,-106,-505,-75
5424,-44,-105,-26,-505,-140,-505,-317
5425,-31,-26,-50,-505,-96,-505,-504
5426,-30,-29,-79,-505,-194,-505,-116
5427,-32,-170,-83,-505,-39,-505,-414
5428,-28,-222,-36,-505,-133,-505,-275
5429,-53,-62,-22,-505,-42,-505,-505
5430,-30,-139,-32,-505,-19,-505,-505
5431,-28,-41,-65,-505,-103,-505,-334
5432,-54,-57,-153,-505,-96,-505,-288
5433,-26,-69,-57,-459,-41,-505,-214
5434,-45,-30,-104,-505,-118,-505,-505
5435,-26,-96,-39,-505,-101,-505,-236
5436,-24,-107,-36,-505,-80,-505,-505
5437,-109,-277,-67,-505,-314,-505,-410
5438,-35,-240,-23,-505,-26,-505,-291
5439,-62,-45,-43,-505,-28,-505,-42
5440,-25,-53,-81,-505,-24,-505,-295
5441,-24,-359,-24,-505,-216,-505,-394
5442,-24,-19,-57,-505,-86,-505,-114
5443,-84,-23,-58,-505,-168,-505,-505
5444,-48,-28,-27,-505,-191,-505,-127
5445,-25,-41,-181,-444,-41,-505,-417
5446,-24,-101,-32,-505,-238,-505,-260
5447,-46,-22,-24,-505,-292,-505,-488
5448,-26,-88,-24,-505,-134,-505,-505
5449,-48,-64,-60,-505,-53,-505,-505
5450,-55,-42,-92,-505,-211,-505,-82
5451,-25,-94,-52,-505,-47,-505,-225
5452,-39,-47,-110,-505,-228,-505,-202
5453,-28,-115,-29,-505,-25,-505,-70
5454,-33,-17,-55,-505,-92,-505,-505
5455,-49,-78,-102,-441,-35,-505,-66
5456,-50,-24,-28,-447,-44,-505,-169
5457,-24,-139,-37,-505,-132,-505,-58
5458,-98,-32,-80,-505,-76,-505,-303
5459,-26,-21,-45,-505,-78,-505,-283
5460,-25,-55,-69,-505,-91,-505,-55
5461,-24,-24,-50,-110,-27,-505,-395
